id,content
83e888e7-b5c0-4b9f-8ce4-63265f2af305,Small-town cops with M4 assault rifles.
841bd788-6784-4be3-81dc-092e9148aff1,Caribbean Jesus.
848d81fd-fbb7-4efc-a3bc-6876ac5cfd4a,Shapeshifters.
84da0e7d-489f-401d-9f28-dc1c228da580,A three-foot-tall corned beef sandwich.
84eb738b-6842-4882-a28e-b15dfddee09d,"Andr&eacute; the Giant's enormous, leathery scrotum."
8504e106-72bf-433b-aa26-3e24b1081e4b,Chunks of dead hitchhiker.
855fbcff-6704-4ba0-841c-d0daf3a1fe70,A dick so big and so black that not even light can escape its pull.
85787171-6d15-445c-8816-b331f04d5b8c,It being too late to stop having sex with a horse.
8581add6-be89-470d-88f4-bf17c36a49ee,Genghis Khan's DNA.
863f436e-4e51-4b1e-bb0a-f93da7a4c754,Pooping back and forth. Forever.
866929b3-c40d-484d-9af1-dbc499f05f7d,Worshipping that pussy.
86b88e1f-070f-4bf9-b02a-00dad376feca,Some douche with an acoustic guitar.
8710f8a9-33c2-49ea-82cf-b48e2d343332,Jerking off to a 10-second RealMedia clip.
8727295a-8d14-4ad5-974b-6f1d8d4ffed4,The shambling corpse of Larry King.
87299864-2640-4842-812a-a7a726c6ab69,Ghosts.
872f4da1-ca6d-4718-947a-4ac13dbd5fe2,Vietnam flashbacks.
87462941-0fde-4e65-8f97-94c5193a2980,A web of lies.
876ccc09-1eb1-4896-8a15-24b2ac126ecd,Emotions.
8771216a-5916-4a8e-b5ef-c960eed3a14c,Carbon monoxide poisoning.
87796758-608c-48fc-a97e-804ccaf5ad8c,An unhinged Ferris wheel rolling toward the sea.
8786c688-495e-443f-bb81-6cfe99d9342b,A mating display.
878e52cb-5b97-4939-abab-1928c4b1aaae,Two shitty kids and a garbage husband.
879e44aa-8dbc-419b-acd4-cdb765e8a375,The Bernie Sanders revolution.
87f265d0-198f-4d84-b5fd-17c9810b6d55,Rudolph's bright red balls.
880fb46e-a6a9-41e1-ade3-50c0ccf9863d,Sucking all the milk out of a yak.
881a2937-8faa-49f8-acb4-481094b1edfc,"A beautiful, ever-expanding circle of inclusivity that will never include Republicans."
88264c1e-c78d-4b03-8251-21df0588ba92,Underage drinking.
889570cf-6f62-461b-b10e-3556da680d8b,God.
88bd00a1-38eb-436d-a2ed-a7bebdefa9c2,Separate drinking fountains for dark elves.
88d1780d-af51-4bbb-84ec-ac7717f7c8f1,A monkey smoking a cigar.
88d1a982-9dd1-4571-868e-4029fd657867,"A framed photocopy of an oil painting of Paris, France."
88e9230f-eb0d-4cc4-91b6-6a89cab0826b,Western standards of beauty.
89094558-a98c-484d-8de6-7c9ab97b1f42,Emerging from the sea and rampaging through Tokyo.
890aa38b-6152-43cd-89fb-34016ffd2231,Self-identifying as a DJ.
890f48ea-da79-469a-a4f8-1cb9d8e0de82,Punching a tree to gather wood.
892aa187-d42a-40f7-8fad-d3a9dbed465c,Still being a virgin.
893fe885-ea88-4771-8071-fd52d53d8a67,How far I can get my own penis up my butt.
89579b22-fc9f-40e8-8ccf-1b567901d64d,A fart.
89738a82-86ed-42cb-915e-b927203fdf8d,Unrelenting genital punishment.
89ee7526-b3e6-4215-9cc6-be404c9b8a8d,A finger up the butt.
89ef1b99-cee3-4aba-adc6-d24ed73bbae4,My constituents.
8a016721-553c-4aae-b9af-421614983c53,"Pizza in the morning, pizza in the evening, pizza at supper time."
8a0d3f48-c392-4eae-b55e-13d443adc343,Finding out that Santa isn't real.
8a11846b-aafe-4d16-ad22-5b03d7152ddc,Aaron Burr.
8a26fe9f-d108-4567-a990-bc2f21e7bb8a,The LGBT community.
8a61ea36-4f2d-43f3-a1ca-f8735df2e14e,Making up for centuries of oppression with one day of apologising.
8a92b626-c1cc-455f-a1f9-d6251693120c,Watching you die.
8aa5e6cf-53d4-4b0e-8691-7473f0ee9c54,AXE Body Spray.
8b399c8d-b44c-4b17-8f24-196652c5d46a,Cheesy crunchies.
8b4d8285-51fc-49b4-852e-c913c3e88e69,The Sun engulfing the Earth.
8b979cf1-e875-4492-a7ef-5c83dfdf36f1,A disappointing season of Tabletop that's just about tables.
8c05fa10-8c43-4624-913d-b31dd9743b64,Water so cold it turned into a rock.
8c1fd386-c7a9-4c13-80eb-3e1c7bc27e13,Ejaculating a pound of tinsel.
8c6961d1-9abb-4d07-9c21-877fc549979c,Literally eating shit.
8c819d24-f13d-4177-aaf3-8db2de2f95b9,Getting so angry that you pop a boner.
8c99227d-7d7d-4392-863e-fcae12b4a326,An owlbear.
8ca74ba5-ab0b-4cd8-a74a-82937b3d8776,Robert Downey Jr.
8cc8a43c-2d67-4a6b-acf7-36b965e591f9,Arnold Schwarzenegger.
8cd394c9-7423-4e07-b304-090c5409aada,A bachelor's degree in communications.
8cdb40e1-e817-49d3-a3d2-d01191fbb5bf,Going to a high school reunion on ketamine.
8cf72041-cbda-4196-a719-6027e037f007,Justin Bieber.
8cfdeb58-dac6-4924-8688-63316bbbd3cb,One unforgettable night of passion.
8d0cf9c1-6a2f-4301-9c35-7f917f515915,"Loud, scary thunder."
8d4d1045-0f4d-41bc-bf88-e53f160e668a,Aborting the shit out of a fetus.
8d55af04-3a77-4262-b6ab-249b65331919,Vigorous jazz hands.
8d5e243f-b7bd-40d2-abf9-fc4790f335e2,All my friends dying.
8d723588-9b99-4432-b373-0067979252ed,Angelheaded hipsters burning for the ancient heavenly connection to the starry dynamo in the machinery of the night.
8d726ebb-9793-4447-9e85-445de56e1b9d,Sandwich.
8d860f74-3caf-41e9-875a-ca9c6012797e,Black people.
8dcc68c3-2c81-4fc9-ac97-1348ef84119b,Yeast.
8e167648-deea-4d4d-a4b7-059a2d5517c0,Another shitty year.
8e494dee-e02a-4870-8b8d-11964194ddd3,Not wearing trousers.
8e6f812c-7276-4e3b-b127-c9804a46da94,The rhythms of Africa.
8e989987-b544-4ae8-918c-6cdb1f0a0488,Nude-modding Super Mario World.
8ec41c0b-82db-41de-9573-097712122d11,"Gregor, my largest son."
8ec6dfe0-c99b-4138-8305-c53e225fdfb0,Drinking my bro's pee-pee right out of his peen.
8f047576-4dd2-4f11-ae34-fb5a11f264ff,Albert Einstein but if he had a huge muscles and a rhinoceros cock.
8f1fd82a-52a0-4fa1-b562-cca2c4628922,Being blind and deaf and having no limbs.
8f6adc83-16b2-43f0-9b6c-45c462f85a2b,However much weed $20 can buy.
8f7a87ed-bf10-48a4-aad5-2b70c674a038,Having a vagina.
8f7f54db-f94a-4a77-8738-cc9b9c4acde3,Taking the form of a falcon.
8f9947bd-f9e7-4f94-9888-82e5e6aa5081,Goblins.
8fb21faa-b4f6-4bd9-a7e1-43874f48bfd1,Making a pouty face.
8fc8270f-6042-4d9a-bb32-978694887c9d,A fuck-tonne of almonds.
8fd5ba69-9e09-4c0d-84c8-cff99b685c3e,Eternal screaming madness.
90065d47-0487-49af-a3c2-1806048f7cd7,Eating an entire snowman.
900eeb45-3e78-4c8d-ab2a-c5549a5c1008,Seeing my father cry.
902e0ae2-ae33-423a-90cc-ec05a06859a5,The arrival of the pizza.
902e6162-4872-42ea-957f-fc6f14cdc2fa,Oreos for dinner.
903b60c9-1c82-4daa-8c84-93b75313cdac,Heroin.
9040d4e8-c9f7-4806-a22e-a0e636a1362c,Jizz Twinkies.
9045ee14-07f6-4ad8-9ded-36fc2e6f5513,Firing a rifle into the air while balls deep in a squealing hog.
906e0d99-8747-4b82-9bd1-3217f839499e,Pretending to care.
9086378a-cc90-4b17-b1d1-23c1326cf16a,A foul mouth.
909ebf7b-42c3-43c5-926a-c7dad24a5a82,A box within a box.
90bcf1b9-990a-4080-b6f1-67d1e7078a3a,A five-litre goon bag.
913d1eeb-1307-448c-ae3c-5b97e308b231,"Dreaming of going to space, but being hopelessly fat."
91454a23-38e0-43c1-8739-087b0e739eea,A cloud of ash that darkens the Earth for a thousand years.
91558d77-3be6-48ac-8ee7-50b8818580cb,Frantically writing equations on a chalkboard.
9186b809-539b-41bd-a0b7-e2417b2170ba,A giant squid in a wedding gown.
91b55ba2-8586-4254-8de7-b6b40805d0dc,Saving the Rainforest Cafe.
91b5a0f3-0875-4e73-8690-487a50d53988,Deez nuts.
91b97f32-55ff-407e-ac0a-80f1ec2c4788,Sports.
91ce1807-f083-4623-9d69-b026c073e538,The Gulags.
91db19fc-0090-48fc-a3f5-de4795f0afa1,President Donald Trump.
91e51680-6ede-42ab-a364-721a207a9860,Destroying Dick Cheney's last horcrux.
91ebf3a4-dd54-4cb5-80f9-7f4331a20f17,Syphilitic insanity.
9245472d-77c5-4dab-8fcd-ab96fd883b67,Wearing an octopus for a hat.
92551a75-3a0f-47f7-91b9-22d8f2dcc4ff,Free samples.
925ee040-46e0-4adb-93eb-fa756398c96a,The bush.
92686d7f-8c84-4108-8076-968c0a0ae0ae,"Big, smart money boys tap-tapping on their keyboards."
92836dfc-9e33-4dce-97cf-65086181f060,How great my ass looks in these jeans.
92ae7fdd-2d69-4335-b5f1-1ec4c1db5475,Some guy.
92dbb70a-1125-4b95-8d8f-1fec6096d0ce,Chivalry.
92e2321c-2c99-4bc6-b59c-f3e18fdbe371,Rising sea levels consistent with scientific predictions.
9348a24c-3d72-40c0-8358-d6db618f2cd2,Egging an MP.
936d36e8-b592-4e89-a661-7de26f59bf85,Stuffing a child's face with Fun Dip&reg; until he starts having fun.
938bc854-18a5-4a9d-a858-119fb6fb587a,Buying virtual clothes for a Sim family instead of real clothes for a real family.
93b1ebf2-da8c-4ce3-8fa2-fc7bbb21af39,Explaining how vaginas work.
93ca6782-2b9d-4745-afed-63de06ce07e0,The prunes I've been saving for you in my armpits.
93d06430-1a28-4f96-930b-e10abef92bb6,Plowing that ass like a New England corn farmer.
94199921-01c7-406d-b7b2-c0bf48edd67f,Being worshipped as the one true God.
942dbc90-dd76-4316-bbaf-23e298ab8706,An icy handjob from an Edmonton hooker.
943205eb-e967-4f1e-b19d-d9d348a54bee,A tiny fireman who puts out tiny fires.
943bb63c-a941-4de3-951e-75aae8306219,The wifi password.
9466f36c-a235-467a-8be1-949a0b5a671d,Trimming poop out of Chewbacca's butt hair.
9469920b-a1cd-476b-b8cb-8cb66a4d7e05,Suicide bombers.
948781d3-20fc-4525-9191-91ab909f25a9,Feeling lots of feelings.
94a4d605-110c-4569-b843-b7aa6b846434,Being emotionally and physically dominated by Gordon Ramsay.
94b49195-1a10-4f9f-a053-5d41c5223aa9,Never having sex again.
94f45684-736e-402b-8e17-ca00203db8d8,Concealing a boner.
94ff1a23-a29b-4590-891b-a7895cab3b93,Some kind of bird-man.
95851738-cec6-451e-a987-2f9484d72523,Balls.
95d8081e-9638-4c4b-909d-d79fef0e16c8,The Y2K bug.
95ea99f5-a78c-4984-bb07-a751cc5d2fe3,Nipple blades.
95eabf41-dfc3-4123-922d-5b15e8266c2a,Darmok and Jalad at Tanagra.
96091431-b3c0-4b91-be64-fce55eeb8a76,A homoerotic subplot.
961ee13c-7ccc-4ac2-9e6e-72f3bf6bd6b4,The vagina hole.
96245493-87f1-4a4d-9964-98bbae53b5f2,"Creamy slices of real, California avocado."
966949ae-80b3-471d-9328-2ed2779dda12,Committing suicide at the Old Country Buffet.
966af1d7-a825-465e-a20a-6e6243220a32,Having sex with a beautiful person.
9670cf4d-b021-4f72-adf0-3bb50e2526c2,A misty room full of glistening egg sacs.
969a67b6-c1d9-492f-ac2c-8cf7283d4543,Ennui.
96eaacf1-dcb1-441a-8e06-0137df1f15bc,Having big dreams but no realistic way to achieve them.
97014533-41c4-4530-a4ae-0b3cb7cc908b,Breaking out into song and dance.
97232aea-41cb-4ba8-941b-2dbaa5ba5549,Turning the rivers red with the blood of infidels.
972fcf08-b89e-42f8-a4be-e4b6de560ec0,A terrified fat child who won't come out of the bushes.
973e1fbd-1721-4f4b-83bf-9bfde2074771,An older woman who knows her way around the penis.
9751ff05-20ef-43a4-9f21-695a7f808a7e,A shark!
9786b6a5-88ba-4769-9d5e-e627ab37aff0,A dance move that's just sex.
9795ebfc-14e9-4a5c-9569-ef7cf108ed89,Discovering that what I really want in life is to kill people and have sex with their corpses.
97bb960a-8a1e-453d-80fa-b48128e61099,"An oversized lollipop,"
97e5d8ab-9395-4e01-9952-232d8513be7b,My boyfriend's stupid penis.
98058a85-a9a2-46ad-989c-4c2f9c3a0280,The end of days.
985f9d49-c019-4a0e-8150-4df17c7f56b8,Little boy penises.
9863033d-3906-424a-a52c-37129c0738fd,Endless ninjas.
98e00c48-008a-463f-9446-1f2411f1254b,"Scissoring, if that's a thing."
98e33437-83bd-4bae-8d9e-0c53ae21fec6,Finding Waldo.
99181b9a-2084-4857-8596-0fc78223cf1e,Many bats.
995901f2-4127-4810-b493-14808f9ad5e5,400 years of colonial atrocities.
99711e0f-f82d-4773-a9fa-76a54ec9adf8,The way James Bond treats women.
998e116b-60c8-4a71-acd1-350dd45894f5,A pi&ntilde;ata full of scorpions.
99f12216-4cec-45e9-8ff6-804b736e8e8c,Hillary Clinton.
99f1bef1-7651-440b-ae9f-784769c171ab,Blowing my boyfriend so hard so he shits.
9a112275-d3c8-4726-8d5a-f00e738b8c76,Poorly-timed Holocaust jokes.
9a3e33c6-6c76-4a1a-88e2-b28b2e9e9414,Cool 90s up-in-the-front hair.
9a592ae7-9c43-4ef0-899f-72ffcf246340,My abusive boyfriend who really isn't so bad once you get to know him.
9a6cfe70-887a-4a50-9a21-be5a69b8eb49,Getting fingered.
9a7018fd-e138-4238-9fb2-e839d9a59430,True love's kiss.
9a877ade-3a72-4729-97aa-1b02af6e6ae7,Filling every orifice with butterscotch pudding.
9ab453de-85d7-465b-9cc3-01e31fcc53e6,"A slow, shitty car that drives around Mars for no reason."
9b01b9ea-5fa1-474f-b78f-be9c8b0bc05e,A hen night in Slough.
9b2ef09f-039c-41c1-b7a0-6ce843b871dd,A Yale man.
9b4e9939-6753-41fc-9a2f-a2eae27ee9f8,A kiss on the lips.
9b548f71-46a8-4791-833a-1a4b69c4f740,Polish people.
9b5b3d63-e734-4325-b5a7-a470c2b44239,"My father, who died when I was seven."
9b5ebc5f-4936-428a-b961-0ad9481805c2,A falcon with a box on its head.
9b70c59b-c1e9-49cc-b873-2da324149ce3,Crazy opium eyes.
9bb62c0f-bef0-4a32-8e09-3f026ad4b793,Amputees.
9bc27eb2-8575-44b5-8cfa-e88c646c5436,A man-shaped box.
9be518f3-cea3-450c-9647-a90f8b939423,Ejaculating at the apex of a cartwheel.
9c316ed0-afcd-4322-aa78-9962feb2686c,Legendary Creature -- Robert Khoo.
9c54e66b-4652-4ad7-8043-b96177b8e6f0,Mario Kart rage.
9c587182-797c-4d99-90dd-f630a97b94b8,Mild amusement.
9c6a5211-07f5-4854-be82-a9564f3e41dc,Mild autism.
9c9e1bfa-14f5-4385-b91d-fe088fc1d726,Profound respect and appreciation for indigenous culture.
9ca1b6cf-2537-4e24-8be2-33f7c609661f,The new Radiohead album.
9cc253c2-cdcf-4bf5-9f6f-ecd212bb1bfc,Ominous background music.
9ce9b087-2d00-4f06-b6f3-861bff60b3b4,Donald Trump holding his nose while he eats pussy.
9d417b27-5cee-483e-9fe9-e89988098240,Being John Malkovich.
9d6cfbf6-9725-41ef-9e29-7afac7725dd7,Reconciling quantum theory with general relativity.
9d790924-9c85-4396-b135-b5d770ffadff,A whole new kind of porn.
9daf24aa-9a44-4d60-957e-65b120b36b68,The Hemsworth brothers.
9de30f02-5d35-4e03-9477-d8de97c4f189,The flute.
9de3d912-dfeb-44a3-8101-93e4b4657fea,Achieving 500 actions per minute.
9e1960f7-ef60-4d6c-a4e4-fbf8e4463795,Shitting out a perfect Cumberland sausage.
9e392c78-f477-49ab-bb39-f0b969552760,Courageously going ahead with that racist comment.
9e4c276a-a09d-4702-9ee4-18ac13dfb579,Dark and mysterious forces beyond our control.
9e6e2b09-4ce1-4adb-a540-fd93d2904819,Lance Armstrong's missing testicle.
9ec321af-7faa-4201-96ef-f88135eacc8d,Assless chaps.
9ed5ba93-0c7f-4a1c-addc-9f20188be7b7,Like a million alligators.
9ee0c9e3-9828-4b5d-8ff8-822c798b67de,Muhammad (Peace Be Upon Him).
9ef7b540-0c0d-4c3f-b34f-0af384c4c148,A disappointing birthday party.
9f5a3046-d895-4b1d-86f0-aa10373dc345,Unquestioning obedience.
9f5eabc3-08bb-4f39-bd50-2540e3e2d0a8,A horse with no legs.
9f777371-a85f-4d22-8079-941eb68a19a5,Memes.
9f9b007d-4389-4dda-a148-a1438f30fc71,A choir of angels descending from the sky and jizzing all over dad's sweater.
9fc72d6b-7f8c-4fa6-b114-ac617bffcb33,Collecting all seven power crystals.
9fd676ee-4eb1-496f-a4a1-4c4b817dbf79,Slapping a racist old lady.
a00a7f4d-9aac-464e-998a-a0cb4323b63a,Radical Islamic terrorism.
a01abba4-40f8-420c-9547-5f51c4b0c746,Sanding off a man's nose.
a039d08a-062d-45f6-860f-96239467f5f0,Attacking from Kamchatka.
a075d13a-3704-48fc-a730-2f6e09bb0f94,Emotional baggage.
a094d4cf-8b5e-4dfe-8c81-b73c106b4e7d,Gandhi.
a09da958-9611-4acf-8ec2-cfb05be786d9,The total collapse of the global financial system.
a0e0f2e8-9ba0-4a20-98dd-bfaedb930538,Shapes and colors.
a1470fff-7a5c-4da0-b2f9-820a998376b0,A woman president.
a1507e2f-d19d-42d1-9f9f-810e44d4144e,Coat hanger abortions.
a151c22f-7083-49cd-a8e1-5f8cc418e6ba,Some shit-hot guitar licks.
a15c438e-facf-4ca9-90cb-020f739a3a37,A surprising amount of hair.
a17e6695-84b7-4265-9ba0-6ba23540714f,Feeding a man a pie made of his own children.
a18b39ea-ab56-4c2a-bbef-ac421045a854,Hillary Clinton's emails.
a18e79a3-073a-482e-81a1-00b14d68253c,A gun that shoots cobras.
a1a9ec04-e688-401b-9557-1ca941cd3549,The tiger that killed my father.
a1bb043c-2523-4b8d-9bc1-5bc5ff770949,The Royal Canadian Mounted Police.
a1bdf096-eb3d-4609-90eb-2ff3d1caeb62,Vulcan sex-madness.
a1f864cc-a28b-4c85-8db7-3b07b2e65797,Dinosaurs who wear armor and you ride them and they kick ass.
a2003a73-08b3-42b0-8df9-6041ad3f8e76,A Japanese tourist who wants something very badly but cannot communicate it.
a2040bcc-1ca7-433c-9eb3-048aac4399a4,Getting eaten alive by Guy Fieri.
a224728b-2f90-4715-bb1f-f0937d591d6f,Erectile dysfunction.
a2512a15-30d8-4025-becd-9ff7264bed2b,A disappointing salad.
a27a97c3-774e-45b6-a3d8-b171f20391e0,Waking up half-naked in a Denny's parking lot.
a29ad3c7-979a-479a-80d6-09ae54cb4af8,"50,000 volts straight to the nipples."
a29de96c-4d3b-4157-81fc-1818b698d0df,Having sex for the first time.
a2af2e37-fa8c-45cf-bf69-ab653fb0a7f2,Sitting on my face.
a303e54a-a86e-4c11-981b-adf1d9868e0f,Out-of-control teenage blowjob parties.
a30e0c43-3e2e-4207-95ea-2fc896cb27ab,Condensing centuries of economic exploitation into 90 minutes of gaming fun.
a31abac0-13ef-46f6-9476-466bbc00b062,"A ball of earwax, semen, and toenail clippings."
a378e39e-ec4f-42e1-8e44-ad1d5f73ccd3,Showing all the boys my pussy.
a3a4483d-4e37-42d2-ad17-dd8ae10511bb,Explosions.
a3b562cb-f147-4fee-90da-f6e992711ca1,Hope.
a3d0c3dd-aa17-4e11-bfb2-aab13d5b829d,Shooting a wizard with a gun.
a3debb8d-9d08-4160-94f7-d01920697947,A hazmat suit full of farts.
a41b6852-c01e-4831-b005-3e9b0fabf7df,Hickory-fucked pork ribs smothered in hot garbage.
a4353ace-c219-40e7-b336-616e57fa4e1c,Apologizing.
a4384c91-8a41-4494-b3b4-76f7a9bafd95,P.F. Chang himself.
a458e744-4910-4cbd-a9fa-f4312b80e45b,The Hillsborough Disaster.
a4718921-e563-4719-beac-e55f14105ffa,A toxic family environment.
a47a896b-56c7-456d-b998-c2223f5b09ba,A Fleshlight.&reg;
a495185d-0b0a-48ff-b576-9a1f44e23d6b,Ancient Athenian boy-fucking.
a4c5fc03-49ea-4a7e-8d9e-17e1c8dc5d12,Nickelback.
a4ebfdaf-c016-4256-9c1c-475d71c62cc0,Farting all over my face with your tight little asshole.
a50bc95f-1b4d-4752-881f-08f9514fc120,A middle-aged man on roller skates.
a5119a3b-bcd2-4ab1-b518-83162a770cb5,Pamela Anderson's boobs running in slow motion.
a52ebfdb-ea05-440b-aacb-c8f4fd64e369,AIDS.
a536e2e2-1a81-43d1-bdc4-97b54b04c088,Battlefield amputations.
a53affb5-5827-4380-9778-7eec85030906,Wandering the desert for 40 years.
a53d4e7d-d3df-4208-8ee9-3815988523b6,Ecstasy.
a589750e-c81a-49d6-a198-a8a0e609842e,The hot dog I put in my vagina ten days ago.
a5972e5c-3dda-4488-b4a8-0782ea685b43,Ass to mouth.
a5c41d75-706f-4017-b47b-f0f77f3c7789,Going inside at some point because of the mosquitoes.
a5e1c509-5a1d-4cd9-bf16-cb97301bc48b,The gays.
a5efdf06-51e5-4d7a-a41f-a118476bde7b,Getting naked too soon.
a61e16f7-8fe4-4978-9b12-aab9539899bb,Drinking Beyonce's DivaCup and becoming immortal.
a6502a10-4cc8-4a5c-924b-6da5ad42c357,An alternate history where Hitler was gay but he still killed all those people.
a671c9ba-6a41-45ee-89e7-51cc82072cbb,Making it look like a suicide.
a6d4cbba-65ea-4277-b773-9eea275138ac,Ryan Goslin riding in on a white horse.
a6dff4a6-6766-414b-a338-72cc50df438a,Exactly what you'd expect.
a6eb4a1e-b72c-44eb-945e-6ef9185a8ac8,A greased-up Matthew McConaughey.
a6fd1b3f-8c11-4d5b-8f84-47882418f268,A brain tumor.
a707782e-35e8-4c9c-8a83-110269c34bc5,The entire Mormon Tabernacle Choir.
a7095bc3-40fc-46ea-a5c1-25dad187e1e5,Sunny D! Alright!
a74d7acd-b7f8-44aa-851d-7ea2a8acddd4,Tongue.
a756f95f-3d04-48cc-a3a4-2fef7019006f,Fucking up <i>Silent Night</i> in front of 300 parents.
a779a4a7-6f59-4bdf-8218-f9b1d3b6b372,A bag of magic beans.
a7a6c690-4f38-4a91-926a-359db53a551b,A man in yoga pants with a ponytail and feather earrings.
a7c255bd-0ccf-43d6-963e-101eb85b270f,Bullets.
a7c3bcc9-04ba-46d3-935e-da1951e8e129,"Warm, velvety muppet sex."
a7d3a796-0990-479d-9d0e-2ef665f5fde6,Trying to remember what music was.
a7ed0933-f8cc-456b-8a84-d6a386df3e93,One ring to rule them all.
a7fac0e1-e7c6-42f1-8872-b9dfdf963718,The blood of Christian babies.
a7fe18d8-dd12-47e1-8d83-caa52b67cc71,Perfunctory foreplay.
a8106c13-caeb-4907-847b-5852a1523920,A Hungry-Man&trade; Frozen Christmas Dinner for One.
a8493a20-fdfd-4da3-be9f-92e613005985,Actual mutants with medical conditions and no superpowers.
a88d022d-7759-43bf-936d-577457f3d81e,Syrupy sex with a maple tree.
a8ed3818-e6dd-4fe3-b5a4-a08e96dbc036,Unlocking a new sex position.
a940bdc2-8854-40f3-8112-a1ba5d7fe93d,Driving my daughter to her abortion.
a95a2eb9-3aca-4373-a0a7-a9e7e1d29228,Being on fire.
a998084b-542f-47f7-b218-bce3565e714d,Fetal alcohol syndrome.
a9b17550-fd7d-4687-a73b-5f2a1e2a1702,Changing a person's mind with logic and facts.
a9b7d98e-b2f9-469b-8233-1b4d212cf7ad,Soup that's better than pussy.
a9c1c6b5-8b65-4167-bb1b-d13bd0188a31,Chainsaws for hands.
a9cc04f2-6c9e-4afb-a5fb-71c4d94e11bb,Getting pegged.
a9e1f01e-2ebb-4b81-8658-d839f0382ead,The placenta.
a9e9b98c-b84b-477f-ba2c-3ed6be210ca4,Awesome pictures of planets and stuff.
aa7e024f-4ba6-4baa-bb69-f4d4a3bf1d52,Offering sexual favors for an ore and a sheep.
aabd8756-71f5-458b-8454-afa59005bbc1,Bingeing and purging.
aabfc95e-ddb0-4be4-9bed-602a09ae2141,Heritage minutes.
aae00746-7742-483e-8c73-68b216e69bf8,"Trevor, the world's greatest boyfriend."
aafee018-a720-4796-949a-6b36fb40a276,Ruth Bader Ginsburg brutally gaveling your penis.
ab37ec4b-75f1-441c-93a3-f1b36cecefda,Late-stage dementia.
ab3a3ab0-ee12-4608-885c-6b9ee3c868e6,"Not having sex,"
ab3f1e5b-c4eb-4511-be4d-f902d3eb7c1b,A dwarf who won't leave you alone until you compare penis sizes.
ab3fa9b8-2886-4a1c-9763-93a355872462,Heteronormativity.
ab5fb152-4454-4920-8f6e-d1c710eead54,Taking down Santa with a surface-to-air missile.
ab61c82b-7e30-48b0-a3f8-56f2bf2830ea,The dystopia we're living in right now.
ab838ee2-cf0c-4fc7-b053-8b2566c6e97a,How wonderful it is when my master throws the ball and I go and get it for him.
abd50044-b0ae-413a-8651-be8ff3bc9be4,Establishing dominance.
abed6caa-0697-4217-b86a-e7c5b8f01ef1,A CGI dragon.
abf38025-1875-4bf1-9a4b-95b7794c143b,My vagina.
ac0a353d-77f6-478a-9965-640dae129923,Tentacle porn.
ac10c1ff-2b99-4a5e-99bf-ab3d2701eae0,Eggs.
ac150fdb-354e-48e1-a2cb-c8171e1fdedd,An inability to form meaningful relationships.
ac67053d-1ccb-4859-87ac-f89e1ba8a2c5,10 Incredible Facts About the Anus.
ac6907dd-cd50-4554-a675-96b5bfff9a5b,Waking up half-naked in a Little Chef car park.
ac778aa1-5517-435b-95f1-a89ccdf1f86b,A woman.
ac89fefa-2743-47b0-82f1-0ec25bb584c5,The Great Emu War.
ac912021-938f-4e2b-beeb-09c1de985ed7,Beyonc&eacute;.
acbfab04-a3eb-4a9b-8777-b11a0118b1a0,Chundering into a kangaroo's pouch.
acd43b73-d41f-4fba-bf80-fbb7207c287d,Gary.
ad0d6ad3-d506-4f7a-9935-f72851e212de,A little boy who won't shut the fuck up about dinosaurs.
ad0fe75c-f210-465d-a999-e1e67ff8ff2c,My bright pink fuckhole.
ad74fe78-fa57-4c95-a934-88bf747bd67c,Crunchy snacks for my big flappy mouth.
adc15fc7-7ef1-467e-83c1-64f1966e7361,The Rwandan Genocide.
add7306a-e556-4513-a839-19cfcaa0fcbe,The baby that ruined my pussy.
ade4ef7b-18a7-42e2-8fff-7fa7631b8b3c,Smoking a joint with former President Barack Obama.
ae04f225-d2fb-4955-88d2-ba8c890c4b84,The Hustle.
ae0c46a3-8080-48ea-a394-451641a73675,Bad emotions I don't want.
ae1eeace-1741-4670-8977-85f314d32e34,Faffing about.
ae3ddb13-46e3-4453-a662-1c0252303d7b,A weird guy who says weird stuff and weirds me out.
ae417ea1-6ba3-400d-a1eb-9121c23c441b,The heart of a child.
ae61b204-b650-4ba5-b1ce-cae5ab8f3d61,Digging up Heath Ledger's corpse to reenact the prom scene from Ten Things I Hate About You.
ae6db5f5-7992-4551-b4d6-f3578321c111,My genitals.
ae8fa9ad-0ec2-4123-9f25-ae5e332599cc,"The primal, ball-slapping sex your parents are having right now."
aebe48aa-12e2-4782-97ea-0cb7f1ae1733,Handcuffing a wizard to a radiator and dousing him with kerosene.
aed7976d-3d34-4221-bcbc-f76952b5eed4,The collective wail of every <i>Magic</i> player suddenly realizing that they've spent hundreds of dollars on pieces of cardboard.
aeded335-c825-4b36-9bb6-d13b8902e75b,Fake tits.
af16fde9-b3dd-4b8a-9311-5b2db646338c,Sacrificing Isaac to the Lord.
af2488c5-8f81-4b09-899d-6c1f96f67a08,A slightly shittier parallel universe.
af24dc34-701e-4c0d-a9ae-378a24c753fe,Daddy's credit card.
af55a5b8-f343-4c8e-aae1-493ecac67751,Dropping stuff and knocking everything over.
af878c4e-2524-4a08-836a-c29e328fc238,Foreskin.
afa9373e-48ab-4aea-94e4-8cfbcf831967,Mouth herpes.
afadd961-fe24-41e4-9808-d09850ec8abb,Participating.
afb15cbf-850c-4a37-be0d-03d372e4d0a6,A sassy black woman.
